FECHA;ACTIVIDAD;TERRITORIAL;SERVICIO;IDIOMA;OFRECIDAS;ATENDIDAS;ABANDONADAS;DESCONECTADAS;AHT;NDA;PREVISION;DESV. OFRECIDAS VS PREVISION
26/11/2024;Vithas 900;Global;Información;Castellano;84;83;1;0;00:03:03;98,81%;63,86918922;31,52%
27/11/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
27/11/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
27/11/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,214910903;-100,00%
27/11/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,107455451;-100,00%
27/11/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,125364693;-100,00%
27/11/2024;Cita previa;Andalucía;Citas;Castellano;3188;3066;102;20;00:03:46;96,17%;3584,407298;-11,06%
27/11/2024;Cita previa;Andalucía;Citas;Inglés;91;66;7;18;00:03:37;72,53%;;0,00%
27/11/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
27/11/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1014;977;35;2;00:04:10;96,35%;931,7359395;8,83%
27/11/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;12;6;0;6;00:04:46;50,00%;;0,00%
27/11/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
27/11/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3044;2861;160;23;00:03:47;93,99%;3026,288106;0,59%
27/11/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
27/11/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
27/11/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;882;831;48;3;00:04:07;94,22%;844,943113;4,39%
27/11/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;1;1;0;0;00:01:24;100,00%;;0,00%
27/11/2024;Cita previa;Mediterráneo;Citas;Castellano;2062;1905;105;52;00:03:45;92,39%;3111,615675;-33,73%
27/11/2024;Cita previa;Mediterráneo;Citas;Catalán;219;209;9;1;00:03:20;95,43%;;0,00%
27/11/2024;Cita previa;Mediterráneo;Citas;Inglés;8;7;1;0;00:08:53;87,50%;;0,00%
27/11/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
27/11/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;921;825;60;36;00:04:15;89,58%;1079,630692;-14,69%
27/11/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;29;28;1;0;00:02:38;96,55%;;0,00%
27/11/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;1;1;0;0;00:06:30;100,00%;;0,00%
27/11/2024;Vithas 900;Global;Información;Castellano;77;77;0;0;00:03:52;100,00%;58,20503613;32,29%
28/11/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
28/11/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
28/11/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,192947481;-100,00%
28/11/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,09647374;-100,00%
28/11/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,112552697;-100,00%
28/11/2024;Cita previa;Andalucía;Citas;Castellano;3051;2931;105;15;00:03:41;96,07%;3122,67254;-2,30%
28/11/2024;Cita previa;Andalucía;Citas;Inglés;49;34;3;12;00:02:51;69,39%;;0,00%
28/11/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
28/11/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1031;992;32;7;00:04:15;96,22%;815,7244249;26,39%
28/11/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;20;7;4;9;00:04:31;35,00%;;0,00%
28/11/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
28/11/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2678;2580;88;10;00:03:41;96,34%;2702,792747;-0,92%
28/11/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;6;4;1;1;00:10:08;66,67%;;0,00%
28/11/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
28/11/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;831;800;29;2;00:03:52;96,27%;754,5345625;10,13%
28/11/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;1;0;0;1;00:00:00;0,00%;;0,00%
28/11/2024;Cita previa;Mediterráneo;Citas;Castellano;2499;2364;109;26;00:03:48;94,60%;2749,269043;-9,10%
28/11/2024;Cita previa;Mediterráneo;Citas;Catalán;207;195;12;0;00:03:36;94,20%;;0,00%
28/11/2024;Cita previa;Mediterráneo;Citas;Inglés;13;9;3;1;00:04:44;69,23%;;0,00%
28/11/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
28/11/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1076;1001;51;24;00:04:21;93,03%;953,6683281;12,83%
28/11/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;40;39;1;0;00:03:54;97,50%;;0,00%
28/11/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
28/11/2024;Vithas 900;Global;Información;Castellano;67;68;-1;0;00:02:57;101,49%;52,25660936;28,21%
29/11/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
29/11/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
29/11/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,171508872;-100,00%
29/11/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,085754436;-100,00%
29/11/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,100046842;-100,00%
29/11/2024;Cita previa;Andalucía;Citas;Castellano;2402;2297;84;21;00:03:43;95,63%;2411,383575;-0,39%
29/11/2024;Cita previa;Andalucía;Citas;Inglés;40;30;5;5;00:04:19;75,00%;;0,00%
29/11/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
29/11/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;819;778;36;5;00:04:15;94,99%;633,2136773;29,34%
29/11/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;11;3;5;3;00:08:37;27,27%;;0,00%
29/11/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
29/11/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2182;2104;62;16;00:03:40;96,43%;2125,911442;2,64%
29/11/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
29/11/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
29/11/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;686;652;23;11;00:04:03;95,04%;593,5181754;15,58%
29/11/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;1;0;0;1;00:00:00;0,00%;;0,00%
29/11/2024;Cita previa;Mediterráneo;Citas;Castellano;1786;1701;64;21;00:03:49;95,24%;2032,13911;-12,11%
29/11/2024;Cita previa;Mediterráneo;Citas;Catalán;156;151;5;0;00:03:24;96,79%;;0,00%
29/11/2024;Cita previa;Mediterráneo;Citas;Inglés;7;5;1;1;00:04:20;71,43%;;0,00%
29/11/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
29/11/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;751;684;48;19;00:04:03;91,08%;694,1961638;8,18%
29/11/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;32;31;1;0;00:03:06;96,88%;;0,00%
29/11/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;2;2;0;0;00:06:12;100,00%;;0,00%
29/11/2024;Vithas 900;Global;Información;Castellano;37;36;1;0;00:03:12;97,30%;46,45031943;-20,35%
02/12/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
02/12/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
02/12/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,322692124;-100,00%
02/12/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,161346062;-100,00%
02/12/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,188237072;-100,00%
02/12/2024;Cita previa;Andalucía;Citas;Castellano;4528;4196;206;126;00:03:34;92,67%;4672,578808;-3,09%
02/12/2024;Cita previa;Andalucía;Citas;Inglés;68;54;7;7;00:04:05;79,41%;;0,00%
02/12/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
02/12/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1263;1219;33;11;00:04:07;96,52%;1200,661564;5,19%
02/12/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;15;6;3;6;00:02:58;40,00%;;0,00%
02/12/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
02/12/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;4411;4183;173;55;00:03:31;94,83%;3809,606031;15,79%
02/12/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;1;1;0;0;00:05:01;100,00%;;0,00%
02/12/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
02/12/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;1180;1127;48;5;00:03:50;95,51%;1081,13164;9,14%
02/12/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;1;0;0;1;00:00:00;0,00%;;0,00%
02/12/2024;Cita previa;Mediterráneo;Citas;Castellano;2570;2390;110;70;00:03:39;93,00%;3514,956355;-26,88%
02/12/2024;Cita previa;Mediterráneo;Citas;Catalán;280;261;14;5;00:03:05;93,21%;;0,00%
02/12/2024;Cita previa;Mediterráneo;Citas;Inglés;15;6;1;8;00:01:55;40,00%;;0,00%
02/12/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
02/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;815;773;25;17;00:04:05;94,85%;1174,836136;-30,63%
02/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;46;40;3;3;00:03:14;86,96%;;0,00%
02/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;2;0;1;1;00:00:00;0,00%;;0,00%
02/12/2024;Vithas 900;Global;Información;Castellano;127;126;1;0;00:02:57;99,21%;30,32103002;318,85%
03/12/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
03/12/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
03/12/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,257218359;-100,00%
03/12/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,12860918;-100,00%
03/12/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,150044043;-100,00%
03/12/2024;Cita previa;Andalucía;Citas;Castellano;3389;3296;80;13;00:03:41;97,26%;3299,171785;2,72%
03/12/2024;Cita previa;Andalucía;Citas;Inglés;67;59;4;4;00:03:53;88,06%;;0,00%
03/12/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
03/12/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1106;1062;37;7;00:04:18;96,02%;850,5887201;30,03%
03/12/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;15;8;4;3;00:05:06;53,33%;;0,00%
03/12/2024;Cita previa;Área Privada;Vithas PRI;Castellano;1;1;0;0;00:06:42;100,00%;;0,00%
03/12/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
03/12/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3186;3123;54;9;00:03:36;98,02%;2710,128141;17,56%
03/12/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
03/12/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
03/12/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;929;899;27;3;00:04:03;96,77%;773,9891837;20,03%
03/12/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;1;0;1;0;00:00:00;0,00%;;0,00%
03/12/2024;Cita previa;Mediterráneo;Citas;Castellano;1929;1875;43;11;00:03:47;97,20%;2678,213419;-27,97%
03/12/2024;Cita previa;Mediterráneo;Citas;Catalán;236;231;3;2;00:03:12;97,88%;;0,00%
03/12/2024;Cita previa;Mediterráneo;Citas;Inglés;5;5;0;0;00:04:15;100,00%;;0,00%
03/12/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
03/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;779;735;30;14;00:04:16;94,35%;923,0128137;-15,60%
03/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;38;37;1;0;00:03:04;97,37%;;0,00%
03/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;2;1;1;0;00:00:47;50,00%;;0,00%
03/12/2024;Vithas 900;Global;Información;Castellano;94;94;0;0;00:03:30;100,00%;24,16893697;288,93%
04/12/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
04/12/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
04/12/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,234407295;-100,00%
04/12/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,117203648;-100,00%
04/12/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,136737589;-100,00%
04/12/2024;Cita previa;Andalucía;Citas;Castellano;3371;2972;218;181;00:03:32;88,16%;3106,313449;8,52%
04/12/2024;Cita previa;Andalucía;Citas;Inglés;47;32;4;11;00:04:44;68,09%;;0,00%
04/12/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
04/12/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1143;1003;90;50;00:04:05;87,75%;800,9734323;42,70%
04/12/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;13;10;2;1;00:04:47;76,92%;;0,00%
04/12/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
04/12/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2866;2665;159;42;00:03:39;92,99%;2540,153904;12,83%
04/12/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;1;1;0;0;00:12:40;100,00%;;0,00%
04/12/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
04/12/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;918;839;59;20;00:03:54;91,39%;723,4557577;26,89%
04/12/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
04/12/2024;Cita previa;Mediterráneo;Citas;Castellano;2625;2273;235;117;00:03:34;86,59%;2410,936496;8,88%
04/12/2024;Cita previa;Mediterráneo;Citas;Catalán;191;177;12;2;00:03:33;92,67%;;0,00%
04/12/2024;Cita previa;Mediterráneo;Citas;Inglés;3;1;1;1;00:04:54;33,33%;;0,00%
04/12/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
04/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1135;1006;81;48;00:03:59;88,63%;825,5685138;37,48%
04/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;31;30;0;1;00:02:29;96,77%;;0,00%
04/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;3;0;2;1;00:00:00;0,00%;;0,00%
04/12/2024;Vithas 900;Global;Información;Castellano;83;66;12;5;00:03:40;79,52%;22,02554732;276,84%
05/12/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
05/12/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
05/12/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,210451385;-100,00%
05/12/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,105225692;-100,00%
05/12/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,122763308;-100,00%
05/12/2024;Cita previa;Andalucía;Citas;Castellano;2483;2373;91;19;00:03:45;95,57%;2700,717652;-8,06%
05/12/2024;Cita previa;Andalucía;Citas;Inglés;42;36;1;5;00:03:26;85,71%;;0,00%
05/12/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
05/12/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;949;909;33;7;00:04:13;95,79%;699,7865888;35,61%
05/12/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;9;5;0;4;00:04:36;55,56%;;0,00%
05/12/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
05/12/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2315;2254;53;8;00:03:46;97,37%;2266,806169;2,13%
05/12/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;1;1;0;0;00:05:47;100,00%;;0,00%
05/12/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
05/12/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;730;702;24;4;00:03:55;96,16%;645,5650279;13,08%
05/12/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
05/12/2024;Cita previa;Mediterráneo;Citas;Castellano;2080;1989;71;20;00:03:40;95,63%;2129,714782;-2,33%
05/12/2024;Cita previa;Mediterráneo;Citas;Catalán;145;142;3;0;00:03:31;97,93%;;0,00%
05/12/2024;Cita previa;Mediterráneo;Citas;Inglés;5;3;1;1;00:03:40;60,00%;;0,00%
05/12/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
05/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;929;843;55;31;00:03:59;90,74%;729,0336784;27,43%
05/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;22;18;1;3;00:03:18;81,82%;;0,00%
05/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;4;2;0;2;00:08:16;50,00%;;0,00%
05/12/2024;Vithas 900;Global;Información;Castellano;78;76;2;0;00:04:04;97,44%;19,77458479;294,45%
09/12/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
09/12/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
09/12/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,321416661;-100,00%
09/12/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,16070833;-100,00%
09/12/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,187493052;-100,00%
09/12/2024;Cita previa;Andalucía;Citas;Castellano;811;783;21;7;00:03:39;96,55%;848,9040612;-4,47%
09/12/2024;Cita previa;Andalucía;Citas;Inglés;24;18;1;5;00:04:52;75,00%;;0,00%
09/12/2024;Cita previa;Andalucía;Contingencia;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
09/12/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;244;226;12;6;00:03:40;92,62%;217,2735153;12,30%
09/12/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;10;2;4;4;00:04:36;20,00%;;0,00%
09/12/2024;Cita previa;Área Privada;Vithas PRI;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
09/12/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
09/12/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3833;3735;74;24;00:03:37;97,44%;3794,5483;1,01%
09/12/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
09/12/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
09/12/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;1117;1084;27;6;00:03:46;97,05%;1076,858392;3,73%
09/12/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
09/12/2024;Cita previa;Mediterráneo;Citas;Castellano;2921;2847;61;13;00:03:42;97,47%;3501,063247;-16,57%
09/12/2024;Cita previa;Mediterráneo;Citas;Catalán;278;271;6;1;00:03:25;97,48%;;0,00%
09/12/2024;Cita previa;Mediterráneo;Citas;Inglés;12;12;0;0;00:09:02;100,00%;;0,00%
09/12/2024;Cita previa;Mediterráneo;Contingencia;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
09/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1133;1061;51;21;00:04:05;93,65%;1170,192515;-3,18%
09/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;48;48;0;0;00:02:46;100,00%;;0,00%
09/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;1;0;0;1;00:00:00;0,00%;;0,00%
09/12/2024;Vithas 900;Global;Información;Castellano;99;99;0;0;00:02:21;100,00%;30,20118405;227,80%
10/12/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
10/12/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
10/12/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,294631939;-100,00%
10/12/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,147315969;-100,00%
10/12/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,171868631;-100,00%
10/12/2024;Cita previa;Andalucía;Citas;Castellano;4298;4195;91;12;00:03:54;97,60%;4495,018559;-4,38%
10/12/2024;Cita previa;Andalucía;Citas;Inglés;42;41;0;1;00:04:53;97,62%;;0,00%
10/12/2024;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
10/12/2024;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1379;1318;46;15;00:04:10;95,58%;1159,212104;18,96%
10/12/2024;Cita previa;Andalucía;Radiodiagnóstico;Inglés;13;7;4;2;00:03:58;53,85%;;0,00%
10/12/2024;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
10/12/2024;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2877;2794;75;8;00:03:51;97,12%;3104,328598;-7,32%
10/12/2024;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;2;2;0;0;00:06:10;100,00%;;0,00%
10/12/2024;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
10/12/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;1018;840;107;71;00:04:00;82,51%;886,5694286;14,82%
10/12/2024;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;3;2;1;0;00:06:22;66,67%;;0,00%
10/12/2024;Cita previa;Mediterráneo;Citas;Castellano;2894;2798;93;3;00:03:42;96,68%;3067,771735;-5,66%
10/12/2024;Cita previa;Mediterráneo;Citas;Catalán;233;229;4;0;00:03:13;98,28%;;0,00%
10/12/2024;Cita previa;Mediterráneo;Citas;Inglés;6;6;0;0;00:05:57;100,00%;;0,00%
10/12/2024;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
10/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1205;1114;73;18;00:04:05;92,45%;1057,269223;13,97%
10/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;50;48;2;0;00:02:48;96,00%;;0,00%
10/12/2024;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
10/12/2024;Vithas 900;Global;Información;Castellano;84;83;1;0;00:03:02;98,81%;27,68441871;203,42%
11/12/2024;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
11/12/2024;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
11/12/2024;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,279690523;-100,00%
11/12/2024;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,139845261;-100,00%
11/12/2024;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0,163152805;-100,00%
